found|bluebook|normalized|source|shortName|issuingBody|issuingType
true|17 C.F.R. § 37.9|17 CFR § 37.9|Swaps and Derivatives|Swaps and Derivatives||Code of Federal Regulations
true|17 C.F.R. § 38.11|17 CFR § 38.11|Swaps and Derivatives|Swaps and Derivatives||Code of Federal Regulations
true|17 C.F.R. § 50.50|17 CFR § 50.50|Swaps and Derivatives|Swaps and Derivatives||Code of Federal Regulations
true|17 C.F.R. § 50.50|17 CFR § 50.50|Swaps and Derivatives|Swaps and Derivatives||Code of Federal Regulations
true|17 C.F.R. § 23.505|17 CFR § 23.505|Swaps and Derivatives|Swaps and Derivatives||Code of Federal Regulations
true|17 C.F.R. § 23.506|17 CFR § 23.506|Swaps and Derivatives|Swaps and Derivatives||Code of Federal Regulations
true|17 C.F.R. § 23.608|17 CFR § 23.608|Swaps and Derivatives|Swaps and Derivatives||Code of Federal Regulations
true|17 C.F.R. § 23.701|17 CFR § 23.701|Swaps and Derivatives|Swaps and Derivatives||Code of Federal Regulations
true|17 C.F.R. § 23.702|17 CFR § 23.702|Swaps and Derivatives|Swaps and Derivatives||Code of Federal Regulations
true|17 C.F.R. § 23.703|17 CFR § 23.703|Swaps and Derivatives|Swaps and Derivatives||Code of Federal Regulations
true|17 C.F.R. § 23.704|17 CFR § 23.704|Swaps and Derivatives|Swaps and Derivatives||Code of Federal Regulations
true|17 C.F.R. § 23.410|17 CFR § 23.410|Swaps and Derivatives|Swaps and Derivatives||Code of Federal Regulations
true|17 C.F.R. § 23.451|17 CFR § 23.451|Swaps and Derivatives|Swaps and Derivatives||Code of Federal Regulations
true|17 C.F.R. § 23.605|17 CFR § 23.605|Swaps and Derivatives|Swaps and Derivatives||Code of Federal Regulations
true|17 C.F.R. § 23.607|17 CFR § 23.607|Swaps and Derivatives|Swaps and Derivatives||Code of Federal Regulations
true|12 C.F.R. § 45.1|12 CFR § 45.1|Swaps and Derivatives|Swaps and Derivatives|Office of the Comptroller of the Currency|Code of Federal Regulations
true|12 C.F.R. § 45.3|12 CFR § 45.3|Swaps and Derivatives|Swaps and Derivatives|Office of the Comptroller of the Currency|Code of Federal Regulations
true|12 C.F.R. § 45.4|12 CFR § 45.4|Swaps and Derivatives|Swaps and Derivatives|Office of the Comptroller of the Currency|Code of Federal Regulations
true|12 C.F.R. § 45.5|12 CFR § 45.5|Swaps and Derivatives|Swaps and Derivatives|Office of the Comptroller of the Currency|Code of Federal Regulations
true|12 C.F.R. § 45.6|12 CFR § 45.6|Swaps and Derivatives|Swaps and Derivatives|Office of the Comptroller of the Currency|Code of Federal Regulations
true|12 C.F.R. § 45.7|12 CFR § 45.7|Swaps and Derivatives|Swaps and Derivatives|Office of the Comptroller of the Currency|Code of Federal Regulations
true|12 C.F.R. § 45.8|12 CFR § 45.8|Swaps and Derivatives|Swaps and Derivatives|Office of the Comptroller of the Currency|Code of Federal Regulations
true|12 C.F.R. § 45.9|12 CFR § 45.9|Swaps and Derivatives|Swaps and Derivatives|Office of the Comptroller of the Currency|Code of Federal Regulations
true|12 C.F.R. § 45.10|12 CFR § 45.10|Swaps and Derivatives|Swaps and Derivatives|Office of the Comptroller of the Currency|Code of Federal Regulations
true|12 C.F.R. § 45.11|12 CFR § 45.11|Swaps and Derivatives|Swaps and Derivatives|Office of the Comptroller of the Currency|Code of Federal Regulations
true|12 CFR Part 45|12 CFR PART 45|Swaps and Derivatives|Swaps and Derivatives||
true|17 C.F.R. § 50 .10|17 CFR § 50 |Swaps and Derivatives|Swaps and Derivatives||Code of Federal Regulations
true|47 C.F.R. § 64.1200(a)(4)|47 CFR § 64.1200(a)(4)|Telephone Consumer Protection Act (Privacy)|TCPA-Privacy|Federal Communications Commission|Code of Federal Regulations
true|47 C.F.R. § 64.1200(c)(2)(i)(A) - (B), (ii) and (iii)|47 CFR § 64.1200(c)(2)(i)(A) - B II AND III|Telephone Consumer Protection Act (Privacy)|TCPA-Privacy|Federal Communications Commission|Code of Federal Regulations
true|47 C.F.R. § 64.1200(c)(2)(i)(C) - (E)|47 CFR § 64.1200(c)(2)(i)(C) - E|Telephone Consumer Protection Act (Privacy)|TCPA-Privacy|Federal Communications Commission|Code of Federal Regulations
true|47 C.F.R. § 64.1200(c)(1)|47 CFR § 64.1200(c)(1)|Telephone Consumer Protection Act (Privacy)|TCPA-Privacy|Federal Communications Commission|Code of Federal Regulations
true|47 C.F.R. § 64.1200(a)(6)|47 CFR § 64.1200(a)(6)|Telephone Consumer Protection Act (Privacy)|TCPA-Privacy|Federal Communications Commission|Code of Federal Regulations
true|47 C.F.R. § 64.1200(e)|47 CFR § 64.1200(e)|Telephone Consumer Protection Act (Privacy)|TCPA-Privacy|Federal Communications Commission|Code of Federal Regulations
true|47 C.F.R. § 64.1200(a)(8)|47 CFR § 64.1200(a)(8)|Telephone Consumer Protection Act (Privacy)|TCPA-Privacy|Federal Communications Commission|Code of Federal Regulations
true|47 C.F.R. § 64.1200(d)(3)|47 CFR § 64.1200(d)(3)|Telephone Consumer Protection Act (Privacy)|TCPA-Privacy|Federal Communications Commission|Code of Federal Regulations
true|47 C.F.R. § 64.1200(d)(1)|47 CFR § 64.1200(d)(1)|Telephone Consumer Protection Act (Privacy)|TCPA-Privacy|Federal Communications Commission|Code of Federal Regulations
true|47 C.F.R. § 64.1200(d)(2)|47 CFR § 64.1200(d)(2)|Telephone Consumer Protection Act (Privacy)|TCPA-Privacy|Federal Communications Commission|Code of Federal Regulations
true|47 C.F.R. § 64.1200(d)(5)|47 CFR § 64.1200(d)(5)|Telephone Consumer Protection Act (Privacy)|TCPA-Privacy|Federal Communications Commission|Code of Federal Regulations
true|47 C.F.R. § 64.1200(d)(6)|47 CFR § 64.1200(d)(6)|Telephone Consumer Protection Act (Privacy)|TCPA-Privacy|Federal Communications Commission|Code of Federal Regulations
true|47 C.F.R. § 64.1601(e)|47 CFR § 64.1601(e)|Telephone Consumer Protection Act (Privacy)|TCPA-Privacy|Federal Communications Commission|Code of Federal Regulations
true|47 C.F.R. § 64.1200(a)(2)|47 CFR § 64.1200(a)(2)|Telephone Consumer Protection Act (Privacy)|TCPA-Privacy|Federal Communications Commission|Code of Federal Regulations
true|47 C.F.R. § 64.1200(a)(7)(i-iii)|47 CFR § 64.1200(a)(7)(i-iii)|Telephone Consumer Protection Act (Privacy)|TCPA-Privacy|Federal Communications Commission|Code of Federal Regulations
true|47 C.F.R. § 64.1200(a)(7)|47 CFR § 64.1200(a)(7)|Telephone Consumer Protection Act (Privacy)|TCPA-Privacy|Federal Communications Commission|Code of Federal Regulations
true|47 C.F.R. § 64.1200(a)(1)|47 CFR § 64.1200(a)(1)|Telephone Consumer Protection Act (Privacy)|TCPA-Privacy|Federal Communications Commission|Code of Federal Regulations
true|47 C.F.R. § 64.1200(a)(5)|47 CFR § 64.1200(a)(5)|Telephone Consumer Protection Act (Privacy)|TCPA-Privacy|Federal Communications Commission|Code of Federal Regulations
true|47 C.F.R. § 64.1200(b)(3)|47 CFR § 64.1200(b)(3)|Telephone Consumer Protection Act (Privacy)|TCPA-Privacy|Federal Communications Commission|Code of Federal Regulations
true|47 C.F.R. § 64.1200(a)(3)|47 CFR § 64.1200(a)(3)|Telephone Consumer Protection Act (Privacy)|TCPA-Privacy|Federal Communications Commission|Code of Federal Regulations
true|47 C.F.R. § 64.1200(b)(1)|47 CFR § 64.1200(b)(1)|Telephone Consumer Protection Act (Privacy)|TCPA-Privacy|Federal Communications Commission|Code of Federal Regulations
true|47 C.F.R. § 64.1200(b)(2)|47 CFR § 64.1200(b)(2)|Telephone Consumer Protection Act (Privacy)|TCPA-Privacy|Federal Communications Commission|Code of Federal Regulations
true|47 C.F.R. § 68.318(d)|47 CFR § 68.318(d)|Telephone Consumer Protection Act (Privacy)|TCPA-Privacy|Federal Communications Commission|Code of Federal Regulations
true|47 CFR 64.1200(a)(3)(FCC) |47 CFR 64.1200(a)(3)(FCC)|Telephone Consumer Protection Act (Privacy)|TCPA-Privacy|Federal Communications Commission|FCC Rulemaking
true|16 CFR 310.3(a)(1-4)|16 CFR 310.3(a)(1-4)|Telephone Consumer Protection Act (Privacy)|TCPA-Privacy||
true|47 USC § 227(b)(2)|47 USC § 227(b)(2)|Telephone Consumer Protection Act (Privacy)|TCPA-Privacy||
true|47 USC  § 227 (c)|47 USC § 227 C|Telephone Consumer Protection Act (Privacy)|TCPA-Privacy||
true|16 CFR 310.5(a,b)|16 CFR 310.5(a,b)|Telephone Consumer Protection Act (Privacy)|TCPA-Privacy||
true|OCC Bulletin 2013-29|OCC BULLETIN 2013-29|Third-Party Risk Management|Third-Party Risk Management|Office of the Comptroller of the Currency|OCC Bulletins
true|SR 13-19|SR 13-19|Third-Party Risk Management|Third-Party Risk Management|Board of Governors of the Federal Reserve System|Federal Reserve SR Letters
true|SR 00-17|SR 00-17|Third-Party Risk Management|Third-Party Risk Management|Board of Governors of the Federal Reserve System|Federal Reserve SR Letters
true|OCC Bulletin 2002-16|OCC BULLETIN 2002-16|Third-Party Risk Management|Third-Party Risk Management|Office of the Comptroller of the Currency|OCC Bulletins
true|OCC Bulletin 2003-15|OCC BULLETIN 2003-15|Third-Party Risk Management|Third-Party Risk Management|Office of the Comptroller of the Currency|OCC Bulletins
true|CFPB Bulletin 2016-02|CFPB BULLETIN 2016-02|Third-Party Risk Management|Third-Party Risk Management|Consumer Financial Protection Bureau|CFPB Guidance
true|FIL-44-2008|FIL|Third-Party Risk Management|Third-Party Risk Management|Federal Deposit Insurance Corporation|FDIC Fin. Inst. Letters (FIL)
true|OCC Bulletin 2017-7|OCC BULLETIN 2017-7|Third-Party Risk Management|Third-Party Risk Management|Office of the Comptroller of the Currency|OCC Bulletins
true|OCC Bulletin 2017-21|OCC BULLETIN 2017-21|Third-Party Risk Management|Third-Party Risk Management|Office of the Comptroller of the Currency|OCC Bulletins
true|12 C.F.R. § 223.11|12 CFR § 223.11|Transactions between member banks and their affiliates (Regulation W)|Reg W (23 A/B)|Federal Reserve Bank|Code of Federal Regulations
true|12 C.F.R. § 223.12|12 CFR § 223.12|Transactions between member banks and their affiliates (Regulation W)|Reg W (23 A/B)|Federal Reserve Bank|Code of Federal Regulations
true|12 C.F.R. § 223.2|12 CFR § 223.2|Transactions between member banks and their affiliates (Regulation W)|Reg W (23 A/B)|Federal Reserve Bank|Code of Federal Regulations
true|12 C.F.R. § 223.52|12 CFR § 223.52|Transactions between member banks and their affiliates (Regulation W)|Reg W (23 A/B)|Federal Reserve Bank|Code of Federal Regulations
true|12 U.S.C. § 371c|12 USC § 371c|Transactions between member banks and their affiliates (Regulation W)|Reg W (23 A/B)|Federal Reserve Bank|Code of Federal Regulations
true|12 C.F.R. § 223.16|12 CFR § 223.16|Transactions between member banks and their affiliates (Regulation W)|Reg W (23 A/B)|Federal Reserve Bank|Code of Federal Regulations
true|12 C.F.R. § 223.71|12 CFR § 223.71|Transactions between member banks and their affiliates (Regulation W)|Reg W (23 A/B)|Federal Reserve Bank|Code of Federal Regulations
true|12 C.F.R. § 223.41|12 CFR § 223.41|Transactions between member banks and their affiliates (Regulation W)|Reg W (23 A/B)|Federal Reserve Bank|Code of Federal Regulations
true|12 C.F.R. § 223.42|12 CFR § 223.42|Transactions between member banks and their affiliates (Regulation W)|Reg W (23 A/B)|Federal Reserve Bank|Code of Federal Regulations
true|12 C.F.R. § 223.13|12 CFR § 223.13|Transactions between member banks and their affiliates (Regulation W)|Reg W (23 A/B)|Federal Reserve Bank|Code of Federal Regulations
true|12 C.F.R. § 223.51|12 CFR § 223.51|Transactions between member banks and their affiliates (Regulation W)|Reg W (23 A/B)|Federal Reserve Bank|Code of Federal Regulations
true|12 C.F.R. § 223.53 (a)|12 CFR § 223.53 A|Transactions between member banks and their affiliates (Regulation W)|Reg W (23 A/B)|Federal Reserve Bank|Code of Federal Regulations
true|12 C.F.R. § 223.53 (b)|12 CFR § 223.53 B|Transactions between member banks and their affiliates (Regulation W)|Reg W (23 A/B)|Federal Reserve Bank|Code of Federal Regulations
true|12 C.F.R. § 223.54|12 CFR § 223.54|Transactions between member banks and their affiliates (Regulation W)|Reg W (23 A/B)|Federal Reserve Bank|Code of Federal Regulations
true|12 C.F.R. § 223.15|12 CFR § 223.15|Transactions between member banks and their affiliates (Regulation W)|Reg W (23 A/B)|Federal Reserve Bank|Code of Federal Regulations
true|12 C.F.R. § 223.14|12 CFR § 223.14|Transactions between member banks and their affiliates (Regulation W)|Reg W (23 A/B)|Federal Reserve Bank|Code of Federal Regulations
true|12 C.F.R. § 223.14|12 CFR § 223.14|Transactions between member banks and their affiliates (Regulation W)|Reg W (23 A/B)|Federal Reserve Bank|Code of Federal Regulations
true|12 C.F.R. § 223.14|12 CFR § 223.14|Transactions between member banks and their affiliates (Regulation W)|Reg W (23 A/B)|Federal Reserve Bank|Code of Federal Regulations
true|12 C.F.R. § 223.24|12 CFR § 223.24|Transactions between member banks and their affiliates (Regulation W)|Reg W (23 A/B)|Federal Reserve Bank|Code of Federal Regulations
true|12 C.F.R. § 223.23|12 CFR § 223.23|Transactions between member banks and their affiliates (Regulation W)|Reg W (23 A/B)|Federal Reserve Bank|Code of Federal Regulations
true|12 C.F.R. § 223.22|12 CFR § 223.22|Transactions between member banks and their affiliates (Regulation W)|Reg W (23 A/B)|Federal Reserve Bank|Code of Federal Regulations
true|12 C.F.R. § 223.21|12 CFR § 223.21|Transactions between member banks and their affiliates (Regulation W)|Reg W (23 A/B)|Federal Reserve Bank|Code of Federal Regulations
true|12 C.F.R. § 1026.24|12 CFR § 1026.24|Truth in Lending (Regulation Z)|Reg Z|Consumer Financial Protection Bureau|Code of Federal Regulations
true|12 C.F.R. § 1026.16|12 CFR § 1026.16|Truth in Lending (Regulation Z)|Reg Z|Consumer Financial Protection Bureau|Code of Federal Regulations
true|12 C.F.R. § 1026.12-12 C.F.R. § 1026.13|12 CFR § 1026.12-12 CFR § 1026.13|Truth in Lending (Regulation Z)|Reg Z|Consumer Financial Protection Bureau|Code of Federal Regulations
true|12 C.F.R. § 1026.21|12 CFR § 1026.21|Truth in Lending (Regulation Z)|Reg Z|Consumer Financial Protection Bureau|Code of Federal Regulations
true|12 C.F.R. § 1026.11|12 CFR § 1026.11|Truth in Lending (Regulation Z)|Reg Z|Consumer Financial Protection Bureau|Code of Federal Regulations
true|12 C.F.R. § 1026.31 and 32|12 CFR § 1026.31 AND 32|Truth in Lending (Regulation Z)|Reg Z|Consumer Financial Protection Bureau|Code of Federal Regulations
true|12 C.F.R. § 1026.32, .34, .35 and .36|12 CFR § 1026.32, AND |Truth in Lending (Regulation Z)|Reg Z|Consumer Financial Protection Bureau|Code of Federal Regulations
true|12 C.F.R. § 1026.35|12 CFR § 1026.35|Truth in Lending (Regulation Z)|Reg Z|Consumer Financial Protection Bureau|Code of Federal Regulations
true|12 C.F.R. § 1026.22|12 CFR § 1026.22|Truth in Lending (Regulation Z)|Reg Z|Consumer Financial Protection Bureau|Code of Federal Regulations
true|12 C.F.R. § 1026.17 and 18|12 CFR § 1026.17 AND 18|Truth in Lending (Regulation Z)|Reg Z|Consumer Financial Protection Bureau|Code of Federal Regulations
true|12 C.F.R. § 1026.7, .8 and .41|12 CFR § 1026.7, AND |Truth in Lending (Regulation Z)|Reg Z|Consumer Financial Protection Bureau|Code of Federal Regulations
true|12 C.F.R. § 1026.20 and 1026.39|12 CFR § 1026.20 AND 1026.39|Truth in Lending (Regulation Z)|Reg Z|Consumer Financial Protection Bureau|Code of Federal Regulations
true|12 C.F.R. § 1026.27|12 CFR § 1026.27|Truth in Lending (Regulation Z)|Reg Z|Consumer Financial Protection Bureau|Code of Federal Regulations
true|12 C.F.R. § 1026.9|12 CFR § 1026.9|Truth in Lending (Regulation Z)|Reg Z|Consumer Financial Protection Bureau|Code of Federal Regulations
true|12 C.F.R. § 1026.5 and .6|12 CFR § 1026.5 AND |Truth in Lending (Regulation Z)|Reg Z|Consumer Financial Protection Bureau|Code of Federal Regulations
true|12 C.F.R. § 1026.40|12 CFR § 1026.40|Truth in Lending (Regulation Z)|Reg Z|Consumer Financial Protection Bureau|Code of Federal Regulations
true|12 C.F.R. § 1026.10 and .36(c)|12 CFR § 1026.10 AND C|Truth in Lending (Regulation Z)|Reg Z|Consumer Financial Protection Bureau|Code of Federal Regulations
true|12 C.F.R. § 1026.25|12 CFR § 1026.25|Truth in Lending (Regulation Z)|Reg Z|Consumer Financial Protection Bureau|Code of Federal Regulations
true|12 C.F.R. § 1026.23|12 CFR § 1026.23|Truth in Lending (Regulation Z)|Reg Z|Consumer Financial Protection Bureau|Code of Federal Regulations
true|12 C.F.R. § 1026.15|12 CFR § 1026.15|Truth in Lending (Regulation Z)|Reg Z|Consumer Financial Protection Bureau|Code of Federal Regulations
true|12 C.F.R. § 1026.30|12 CFR § 1026.30|Truth in Lending (Regulation Z)|Reg Z|Consumer Financial Protection Bureau|Code of Federal Regulations
true|12 C.F.R. § 1026.37|12 CFR § 1026.37|Truth in Lending (Regulation Z)|Reg Z|Consumer Financial Protection Bureau|Code of Federal Regulations
true|12 C.F.R. § 1026.33|12 CFR § 1026.33|Truth in Lending (Regulation Z)|Reg Z|Consumer Financial Protection Bureau|Code of Federal Regulations
true|12 C.F.R. § 1026.19|12 CFR § 1026.19|Truth in Lending (Regulation Z)|Reg Z|Consumer Financial Protection Bureau|Code of Federal Regulations
true|12 C.F.R. § 1026.60|12 CFR § 1026.60|Truth in Lending (Regulation Z)|Reg Z|Consumer Financial Protection Bureau|Code of Federal Regulations
true|12 C.F.R. § 1026.38|12 CFR § 1026.38|Truth in Lending (Regulation Z)|Reg Z|Consumer Financial Protection Bureau|Code of Federal Regulations
true|12 C.F.R. § 1026.14|12 CFR § 1026.14|Truth in Lending (Regulation Z)|Reg Z|Consumer Financial Protection Bureau|Code of Federal Regulations
true|12 C.F.R. § 1026.4|12 CFR § 1026.4|Truth in Lending (Regulation Z)|Reg Z|Consumer Financial Protection Bureau|Code of Federal Regulations
true|12 C.F.R. § 1026.26|12 CFR § 1026.26|Truth in Lending (Regulation Z)|Reg Z|Consumer Financial Protection Bureau|Code of Federal Regulations
true|12 C.F.R. § 1026.52-12 C.F.R. § 1026.59|12 CFR § 1026.52-12 CFR § 1026.59|Truth in Lending (Regulation Z)|Reg Z|Consumer Financial Protection Bureau|Code of Federal Regulations
true|12 C.F.R. § 1026.46-12 C.F.R. § 1026.48|12 CFR § 1026.46-12 CFR § 1026.48|Truth in Lending (Regulation Z)|Reg Z|Consumer Financial Protection Bureau|Code of Federal Regulations
