"Geographical Terms","Countries and Regions","Canada","","Iraq","Iraq","IRAQ",""
"Geographical Terms","Countries and Regions","Canada","","Ireland","Ir.","IR",""
"Geographical Terms","Countries and Regions","Canada","","Israel","Isr.","ISR",""
"Geographical Terms","Countries and Regions","Canada","","Italy","It.","IT",""
"Geographical Terms","Countries and Regions","Canada","","Jamaica","Jam.","JAM",""
"Geographical Terms","Countries and Regions","Canada","","Japan","Japan","JAPAN",""
"Geographical Terms","Countries and Regions","Canada","","Jordan","Jordan","JORDAN",""
"Geographical Terms","Countries and Regions","Canada","","Kazakhstan","Kaz.","KAZ",""
"Geographical Terms","Countries and Regions","Canada","","Kenya","Kenya","KENYA",""
"Geographical Terms","Countries and Regions","Canada","","Kiribati","Kiribati","KIRIBATI",""
"Geographical Terms","Countries and Regions","Canada","","Korea, North","N. Kor.","N KOR",""
"Geographical Terms","Countries and Regions","Canada","","Korea, South","S. Kor.","S KOR",""
"Geographical Terms","Countries and Regions","Canada","","Kosovo","Kos.","KOS",""
"Geographical Terms","Countries and Regions","Canada","","Kuwait","Kuwait","KUWAIT",""
"Geographical Terms","Countries and Regions","Canada","","Kyrgyzstan","Kyrg.","KYRG",""
"Geographical Terms","Countries and Regions","Canada","","Laos","Laos","LAOS",""
"Geographical Terms","Countries and Regions","Canada","","Latvia","Lat.","LAT",""
"Geographical Terms","Countries and Regions","Canada","","Lebanon","Leb.","LEB",""
"Geographical Terms","Countries and Regions","Canada","","Lesotho","Lesotho","LESOTHO",""
"Geographical Terms","Countries and Regions","Canada","","Liberia","Liber.","LIBER",""
"Geographical Terms","Countries and Regions","Canada","","Libya","Libya","LIBYA",""
"Geographical Terms","Countries and Regions","Canada","","Liechtenstein","Liech.","LIECH",""
"Geographical Terms","Countries and Regions","Canada","","Lithuania","Lith.","LITH",""
"Geographical Terms","Countries and Regions","Canada","","Luxembourg","Lux.","LUX",""
"Geographical Terms","Countries and Regions","Canada","","Macau","Mac.","MAC",""
"Geographical Terms","Countries and Regions","Canada","","Macedonia","Maced.","MACED",""
"Geographical Terms","Countries and Regions","Canada","","Madagascar","Madag.","MADAG",""
"Geographical Terms","Countries and Regions","Canada","","Malawi","Malawi","MALAWI",""
"Geographical Terms","Countries and Regions","Canada","","Malaysia","Malay.","MALAY",""
"Geographical Terms","Countries and Regions","Canada","","Maldives","Maldives","MALDIVES",""
"Geographical Terms","Countries and Regions","Canada","","Mali","Mali","MALI",""
"Geographical Terms","Countries and Regions","Canada","","Malta","Malta","MALTA",""
"Geographical Terms","Countries and Regions","Canada","","Marshall Islands","Marsh. Is.","MARSH IS",""
"Geographical Terms","Countries and Regions","Canada","","Martinique","Mart.","MART",""
"Geographical Terms","Countries and Regions","Canada","","Mauritania","Mauritania","MAURITANIA",""
"Geographical Terms","Countries and Regions","Canada","","Mauritius","Mauritius","MAURITIUS",""
"Geographical Terms","Countries and Regions","Canada","","Mexico","Mex.","MEX",""
"Geographical Terms","Countries and Regions","Canada","","Micronesia","Micr.","MICR",""
"Geographical Terms","Countries and Regions","Canada","","Moldova","Mold.","MOLD",""
"Geographical Terms","Countries and Regions","Canada","","Monaco","Monaco","MONACO",""
"Geographical Terms","Countries and Regions","Canada","","Mongolia","Mong.","MONG",""
"Geographical Terms","Countries and Regions","Canada","","Montenegro","Montenegro","MONTENEGRO",""
"Geographical Terms","Countries and Regions","Canada","","Montserrat","Montserrat","MONTSERRAT",""
"Geographical Terms","Countries and Regions","Canada","","Morocco","Morocco","MOROCCO",""
"Geographical Terms","Countries and Regions","Canada","","Mozambique","Mozam.","MOZAM",""
"Geographical Terms","Countries and Regions","Canada","","Myanmar","Myan.","MYAN",""
"Geographical Terms","Countries and Regions","Canada","","Namibia","Namib.","NAMIB",""
"Geographical Terms","Countries and Regions","Canada","","Nauru","Nauru","NAURU",""
"Geographical Terms","Countries and Regions","Canada","","Nepal","Nepal","NEPAL",""
"Geographical Terms","Countries and Regions","Canada","","Netherlands","Neth.","NETH",""
"Geographical Terms","Countries and Regions","Canada","","New Zealand","N.Z.","NZ",""
"Geographical Terms","Countries and Regions","Canada","","Nicaragua","Nicar.","NICAR",""
"Geographical Terms","Countries and Regions","Canada","","Niger","Niger","NIGER",""
"Geographical Terms","Countries and Regions","Canada","","Nigeria","Nigeria","NIGERIA",""
"Geographical Terms","Countries and Regions","Canada","","North America","N. Am.","N AM",""
"Geographical Terms","Countries and Regions","Canada","","Northern Ireland","N. Ir.","N IR",""
"Geographical Terms","Countries and Regions","Canada","","Norway","Nor.","NOR",""
"Geographical Terms","Countries and Regions","Canada","","Oman","Oman","OMAN",""
"Geographical Terms","Countries and Regions","Canada","","Pakistan","Pak.","PAK",""
"Geographical Terms","Countries and Regions","Canada","","Palau","Palau","PALAU",""
"Geographical Terms","Countries and Regions","Canada","","Panama","Pan.","PAN",""
"Geographical Terms","Countries and Regions","Canada","","Papua New Guinea","Papua N.G.","PAPUA NG",""
"Geographical Terms","Countries and Regions","Canada","","Paraguay","Para.","PARA",""
"Geographical Terms","Countries and Regions","Canada","","Peru","Peru","PERU",""
"Geographical Terms","Countries and Regions","Canada","","Philippines","Phil.","PHIL",""
"Geographical Terms","Countries and Regions","Canada","","Pitcairn Island","Pitcairn Is.","PITCAIRN IS",""
"Geographical Terms","Countries and Regions","Canada","","Poland","Pol.","POL",""
"Geographical Terms","Countries and Regions","Canada","","Portugal","Port.","PORT",""
"Geographical Terms","Countries and Regions","Canada","","Qatar","Qatar","QATAR",""
"Geographical Terms","Countries and Regions","Canada","","R?union","R?union","RUNION",""
"Geographical Terms","Countries and Regions","Canada","","Romania","Rom.","ROM",""
"Geographical Terms","Countries and Regions","Canada","","Russia","Russ.","RUSS",""
"Geographical Terms","Countries and Regions","Canada","","Rwanda","Rwanda","RWANDA",""
"Geographical Terms","Countries and Regions","Canada","","Saint Helena","St. Helena","ST HELENA",""
"Geographical Terms","Countries and Regions","Canada","","Saint Kitts & Nevis","St. Kitts & Nevis","ST KITTS & NEVIS",""
"Geographical Terms","Countries and Regions","Canada","","Saint Lucia","St. Lucia","ST LUCIA",""
"Geographical Terms","Countries and Regions","Canada","","Saint Vincent & the Grenadines","St. Vincent","ST VINCENT",""
"Geographical Terms","Countries and Regions","Canada","","Samoa","Samoa","SAMOA",""
"Geographical Terms","Countries and Regions","Canada","","San Marino","San Marino","SAN MARINO",""
"Geographical Terms","Countries and Regions","Canada","","S?o Tom? & Pr?ncipe","S?o Tom? & Pr?ncipe","SO TOM & PRNCIPE",""
"Geographical Terms","Countries and Regions","Canada","","Saudi Arabia","Saudi Arabia","SAUDI ARABIA",""
"Geographical Terms","Countries and Regions","Canada","","Scotland","Scot.","SCOT",""
"Geographical Terms","Countries and Regions","Canada","","Senegal","Sen.","SEN",""
"Geographical Terms","Countries and Regions","Canada","","Serbia","Serb.","SERB",""
"Geographical Terms","Countries and Regions","Canada","","Seychelles","Sey.","SEY",""
"Geographical Terms","Countries and Regions","Canada","","Sierra Leone","Sierra Leone","SIERRA LEONE",""
"Geographical Terms","Countries and Regions","Canada","","Singapore","Sing.","SING",""
"Geographical Terms","Countries and Regions","Canada","","Slovakia","Slovk.","SLOVK",""
"Geographical Terms","Countries and Regions","Canada","","Slovenia","Slovn.","SLOVN",""
"Geographical Terms","Countries and Regions","Canada","","Solomon Islands","Solom. Is.","SOLOM IS",""
"Geographical Terms","Countries and Regions","Canada","","Somalia","Som.","SOM",""
"Geographical Terms","Countries and Regions","Canada","","South Africa","S. Afr.","S AFR",""
"Geographical Terms","Countries and Regions","Canada","","South America","S. Am.","S AM",""
"Geographical Terms","Countries and Regions","Canada","","Spain","Spain","SPAIN",""
"Geographical Terms","Countries and Regions","Canada","","Sri Lanka","Sri Lanka","SRI LANKA",""
"Geographical Terms","Countries and Regions","Canada","","Sudan","Sudan","SUDAN",""
"Geographical Terms","Countries and Regions","Canada","","Suriname","Surin.","SURIN",""
"Geographical Terms","Countries and Regions","Canada","","Swaziland","Swaz.","SWAZ",""
"Geographical Terms","Countries and Regions","Canada","","Sweden","Swed.","SWED",""
"Geographical Terms","Countries and Regions","Canada","","Switzerland","Switz.","SWITZ",""
"Geographical Terms","Countries and Regions","Canada","","Syria","Syria","SYRIA",""
"Geographical Terms","Countries and Regions","Canada","","Taiwan","Taiwan","TAIWAN",""
"Geographical Terms","Countries and Regions","Canada","","Tajikistan","Taj.","TAJ",""
"Geographical Terms","Countries and Regions","Canada","","Tanzania","Tanz.","TANZ",""
"Geographical Terms","Countries and Regions","Canada","","Thailand","Thai.","THAI",""
"Geographical Terms","Countries and Regions","Canada","","Timor-Leste (East Timor)","Timor-Leste","TIMORLESTE",""
"Geographical Terms","Countries and Regions","Canada","","Togo","Togo","TOGO",""
"Geographical Terms","Countries and Regions","Canada","","Tonga","Tonga","TONGA",""
"Geographical Terms","Countries and Regions","Canada","","Trinidad & Tobago","Trin. & Tobago","TRIN & TOBAGO",""
"Geographical Terms","Countries and Regions","Canada","","Tunisia","Tunis.","TUNIS",""
"Geographical Terms","Countries and Regions","Canada","","Turkey","Turk.","TURK",""
"Geographical Terms","Countries and Regions","Canada","","Turkmenistan","Turkm.","TURKM",""
"Geographical Terms","Countries and Regions","Canada","","Turks & Caicos Islands","Turks & Caicos Is.","TURKS & CAICOS IS",""
"Geographical Terms","Countries and Regions","Canada","","Tuvalu","Tuvalu","TUVALU",""
"Geographical Terms","Countries and Regions","Canada","","Uganda","Uganda","UGANDA",""
"Geographical Terms","Countries and Regions","Canada","","Ukraine","Ukr.","UKR",""
"Geographical Terms","Countries and Regions","Canada","","United Arab Emirates","U.A.E.","UAE",""
"Geographical Terms","Countries and Regions","Canada","","United Kingdom","U.K.","UK",""
"Geographical Terms","Countries and Regions","Canada","","United States of America","U.S.","US",""
"Geographical Terms","Countries and Regions","Canada","","Uruguay","Uru.","URU",""
"Geographical Terms","Countries and Regions","Canada","","Uzbekistan","Uzb.","UZB",""
"Geographical Terms","Countries and Regions","Canada","","Vanuatu","Vanuatu","VANUATU",""
"Geographical Terms","Countries and Regions","Canada","","Vatican City","Vatican","VATICAN",""
"Geographical Terms","Countries and Regions","Canada","","Venezuela","Venez.","VENEZ",""
"Geographical Terms","Countries and Regions","Canada","","Vietnam","Viet.","VIET",""
"Geographical Terms","Countries and Regions","Canada","","Virgin Islands, British","Virgin Is.","VIRGIN IS",""
"Geographical Terms","Countries and Regions","Canada","","Wales","Wales","WALES",""
"Geographical Terms","Countries and Regions","Canada","","Yemen","Yemen","YEMEN",""
"Geographical Terms","Countries and Regions","Canada","","Zambia","Zam.","ZAM",""
"Geographical Terms","Countries and Regions","Canada","","Zimbabwe","Zim.","ZIM",""
"Titles of Judges and Officials","","","","Administrative Law Judge","A.L.J.","ALJ",""
"Titles of Judges and Officials","","","","Arbitrator","Arb.","ARB",""
"Titles of Judges and Officials","","","","Assembly[man, woman, member]","Assemb.","ASSEMB",""
"Titles of Judges and Officials","","","","Attorney General","Att?y Gen.","ATTY GEN",""
"Titles of Judges and Officials","","","","Baron","B.","B",""
"Titles of Judges and Officials","","","","Chancellor","C.","C",""
"Titles of Judges and Officials","","","","Chief Baron","C.B.","CB",""
"Titles of Judges and Officials","","","","Chief Judge, Chief Justice","C.J.","CJ",""
"Titles of Judges and Officials","","","","Commissioner","Comm?r","COMMR",""
"Titles of Judges and Officials","","","","Delegate","Del.","DEL",""
"Titles of Judges and Officials","","","","Honorable","Hon.","HON",""
"Titles of Judges and Officials","","","","Judge, Justice","J.","J",""
"Titles of Judges and Officials","","","","Judges, Justices","JJ.","JJ",""
"Titles of Judges and Officials","","","","Lord Justice","L.J.","LJ",""
"Titles of Judges and Officials","","","","Magistrate","Mag.","MAG",""
"Titles of Judges and Officials","","","","Master of the Rolls","M.R.","MR",""
"Titles of Judges and Officials","","","","Mediator","Med.","MED",""
"Titles of Judges and Officials","","","","Referee","Ref.","REF",""
"Titles of Judges and Officials","","","","Representative","Rep.","REP",""
"Titles of Judges and Officials","","","","Senator","Sen.","SEN",""
"Titles of Judges and Officials","","","","Vice Chancellor","V.C.","VC",""
"Month Names","","","","January","Jan.","JAN",""
"Month Names","","","","February","Feb.","FEB",""
"Month Names","","","","March","Mar.","MAR",""
"Month Names","","","","April","Apr.","APR",""
"Month Names","","","","May","May","MAY",""
"Month Names","","","","June","June","JUNE",""
"Month Names","","","","July","July","JULY",""
"Month Names","","","","August","Aug.","AUG",""
"Month Names","","","","September","Sept.","SEPT",""
"Month Names","","","","October","Oct.","OCT",""
"Month Names","","","","November","Nov.","NOV",""
"Month Names","","","","December","Dec.","DEC",""
"Periodical Names","Institutions","","","Adelaide","Adel.","ADEL",""
"Periodical Names","Institutions","","","Air Force","A.F.","AF",""
"Periodical Names","Institutions","","","Albany","Alb.","ALB",""
"Periodical Names","Institutions","","","American Bar Association (ABA)","A.B.A.","ABA",""
"Periodical Names","Institutions","","","American Intellectual Property Law Association","AIPLA","AIPLA",""
"Periodical Names","Institutions","","","American Law Institute","A.L.I.","ALI",""
"Periodical Names","Institutions","","","[Journal of the] American Medical Association","[J]AMA","JAMA",""
"Periodical Names","Institutions","","","American Society of Composers, Authors, & Publishers","ASCAP","ASCAP",""
"Periodical Names","Institutions","","","American University","Am. U.","AM U",""
"Periodical Names","Institutions","","","Boston College","B.C.","BC",""
"Periodical Names","Institutions","","","Boston University","B.U.","BU",""
"Periodical Names","Institutions","","","Brigham Young University","BYU","BYU",""
"Periodical Names","Institutions","","","Brooklyn","Brook.","BROOK",""
"Periodical Names","Institutions","","","Buffalo","Buff.","BUFF",""
"Periodical Names","Institutions","","","California (California Law Review only)","Calif.","CALIF",""
"Periodical Names","Institutions","","","Capital","Cap.","CAP",""
