Unique ID,Identification Field,Issuance Type,Weblink,Geo Category,Regional Jurisdiction,Local Jurisdiction,Issuing Authority,Language,Issuance Type,Weblink,Phase,MVP Desired Source? (March 2021),Contract Alignment,Added as part of pilot work? (Y),Planned Ingestion Date,Target Ingestion Date (Month),Actual Ingestion Date,Statutes/Regulations or  Proposed/Monitoring,In SHRP Inventory?,Legal Monitoring? (Domestic),International Monitoring?,Frequency of Ingestion/Updates,"Ingestion Start Date (ideal to align w/UAT for MVP, should be prior to 3/26/2021)",Lookback on historical content (Y/N)?,Document Level View,Related Issuance Type(s),Citation Standard,Lowest level citation in inventory,Notes,2020,2021,2022,2023,Notes 2,Duplicate ID,Proprietary Sources,Source Display Name,Universal SDC Issuance Type,Identification Field,QA Data Testing,QA Data Testing 2,QA Data Testing 3,Ingestion Status,Ingestion Status 2,Ingestion Status 3,Cost,Data Conversion,SDC Status,Baseline Content,Engin Status
001105,,Fannie Mae Newsroom,https://www.fanniemae.com/portal/media/news.html,US Federal,United States,United States of America,Fannie Mae,English,Fannie Mae Newsroom,https://www.fanniemae.com/portal/media/news.html,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
000537,,FanMae SellGuide,"https://www.fanniemae.com/search#sort=date%20descending&f:@tags=[originate%20%26%20underwrite,mortgage%20products,deliver,single%20family]&f:@fmcontenttype=[Guide]",US Federal,United States,United States of America,Fannie Mae,English,FanMae SellGuide,"https://www.fanniemae.com/search#sort=date%20descending&f:@tags=[originate%20%26%20underwrite,mortgage%20products,deliver,single%20family]&f:@fmcontenttype=[Guide]",4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,n/a (versioned),Part,,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
001108,,Fannie Mae Servicing Guide,https://servicing-guide.fanniemae.com/,US Federal,United States,United States of America,Fannie Mae,English,Fannie Mae Servicing Guide,https://servicing-guide.fanniemae.com/,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,n/a (versioned),Part,,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
001475,,FanMae Single Familly News Center,https://singlefamily.fanniemae.com/news-events,US Federal,United States,United States of America,Fannie Mae,English,FanMae Single Familly News Center,https://singlefamily.fanniemae.com/news-events,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
000594,OCC_HANDBOOK,OCC Comptroller's Handbook,https://www.occ.treas.gov/publications-and-resources/publications/comptrollers-handbook/index-comptrollers-handbook.html,US Federal,United States,United States of America,Office of the Comptroller of the Currency (OCC),English,OCC Comptroller's Handbook,https://www.occ.treas.gov/publications-and-resources/publications/comptrollers-handbook/index-comptrollers-handbook.html,4,checked,2021 Contract,,2021-09-22 00:00,,,Statutes/Regulations,checked,checked,,,1/1/2021,n/a (versioned),booklet,,OCC Comptroller's Handbook: <booklet name>:  <Section> - <Subsection> - <sub-subsection>,OCC Comptroller's Handbook Retail Nondeposit Investment Products - Introduction - Risks Associated with RNDIP Sales Programs - Compliance Risk,,P0,,,,,,,,ADMINISTRATIVE_GUIDANCE,OCC_HANDBOOK,,,,,,,,DCL,,,
000596,,OCC Congressional Testimony (Written),https://www.occ.gov/news-events/newsroom/index.html?nr=Congressional%20Testimony,US Federal,United States,United States of America,Office of the Comptroller of the Currency (OCC),English,OCC Congressional Testimony (Written),https://www.occ.gov/news-events/newsroom/index.html?nr=Congressional%20Testimony,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,,P2,,,"The provided URL contains links to the written statements that were submitted to the committee, but it also has the transcription of what the person actually said.  In many cases they are simply reading their statement, but I'd imagine that it occasionally does diverge. (Joshilyn)",,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
000591,OCC_LETTERS,OCC Advisory Letters,https://www.occ.gov/news-events/newsroom/index.html?nr=Advisory%20Letter,US Federal,United States,United States of America,Office of the Comptroller of the Currency (OCC),English,OCC Advisory Letters,https://www.occ.gov/news-events/newsroom/index.html?nr=Advisory%20Letter,4,checked,2021 Contract,,2021-09-22 00:00,,,Statutes/Regulations,checked,checked,,one-time load,1/1/2021,Y,whole document (Letter),,AL {{LETTER}},OCC AL 2004-2,,P0,,,,,,,,ADMINISTRATIVE_GUIDANCE,OCC_LETTERS,,,,,,,,DCL,Delivered,Inprogress,Yes
000595,,OCC Congressional Testimony (Oral),https://www.occ.gov/news-events/newsroom/index.html?nr=Congressional%20Testimony,US Federal,United States,United States of America,Office of the Comptroller of the Currency (OCC),English,OCC Congressional Testimony (Oral),https://www.occ.gov/news-events/newsroom/index.html?nr=Congressional%20Testimony,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,,P2,,,"The provided URL contains links to the written statements that were submitted to the committee, but it also has the transcription of what the person actually said.  In many cases they are simply reading their statement, but I'd imagine that it occasionally does diverge. (Joshilyn)",,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
000592,,OCC Alerts,https://www.occ.gov/news-events/newsroom/index.html?nr=Alert,US Federal,United States,United States of America,Office of the Comptroller of the Currency (OCC),English,OCC Alerts,https://www.occ.gov/news-events/newsroom/index.html?nr=Alert,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document (Alert),,OCC Alert 2020-2,OCC Alert 2020-2,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
000597,,OCC News Releases,https://www.occ.gov/news-events/newsroom/index.html?nr=News%20Release,US Federal,United States,United States of America,Office of the Comptroller of the Currency (OCC),English,OCC News Releases,https://www.occ.gov/news-events/newsroom/index.html?nr=News%20Release,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document (Press Release),,,whole document level,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
000593,OCC_BULLETINS,OCC Bulletins,https://www.occ.treas.gov/news-events/newsroom/index.html?nr=Bulletin,US Federal,United States,United States of America,Office of the Comptroller of the Currency (OCC),English,OCC Bulletins,https://www.occ.treas.gov/news-events/newsroom/index.html?nr=Bulletin,4,checked,2021 Contract,,2021-09-22 00:00,,,Statutes/Regulations,checked,checked,,,1/1/2021,Y,whole bulletin (Bulletin),,"OCC Bulletin: ""{{BULLETIN}}""",OCC Bulletin 2007-28,,P0,,,,,,,,ADMINISTRATIVE_GUIDANCE,OCC_BULLETINS,,,,,,,,DCL,Delivered,Inprogress,Yes
000598,,OCC Speeches,https://www.occ.gov/news-events/newsroom/index.html?nr=Speech,US Federal,United States,United States of America,Office of the Comptroller of the Currency (OCC),English,OCC Speeches,https://www.occ.gov/news-events/newsroom/index.html?nr=Speech,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
001486,,OCC Supervisory Condition Letters,https://www.occ.gov/topics/charters-and-licensing/interpretations-and-actions/2020/index-interpretations-and-actions-2020.html,US Federal,United States,United States of America,Office of the Comptroller of the Currency (OCC),English,OCC Supervisory Condition Letters,https://www.occ.gov/topics/charters-and-licensing/interpretations-and-actions/2020/index-interpretations-and-actions-2020.html,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document (Letter),,,whole document level,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
000552,,FDIC Speeches and Testimony,https://www.fdic.gov/news/news/speeches/index.html,US Federal,United States,United States of America,Federal Deposit Insurance Corporation ,English,FDIC Speeches and Testimony,https://www.fdic.gov/news/news/speeches/index.html,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
000551,,FDIC Press Releases,https://www.fdic.gov/news/news/press/2015/,US Federal,United States,United States of America,Federal Deposit Insurance Corporation ,English,FDIC Press Releases,https://www.fdic.gov/news/news/press/2015/,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document (Press Release),,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
000549,,"FDIC Law, Regulations, Related Acts",https://www.fdic.gov/regulations/laws/rules/,US Federal,United States,United States of America,Federal Deposit Insurance Corporation ,English,"FDIC Law, Regulations, Related Acts",https://www.fdic.gov/regulations/laws/rules/,Remove,,,,2021-09-22 00:00,,,Statutes/Regulations,,checked,,,#ERROR!,,tbd (likely to be removed),,,,,,,,,,,,,,,,,,,,,,Missing,,,
000548,,FDIC Fin. Inst. Letters (FIL),https://www.fdic.gov/news/news/financial/,US Federal,United States,United States of America,Federal Deposit Insurance Corporation ,English,FDIC Fin. Inst. Letters (FIL),https://www.fdic.gov/news/news/financial/,4,checked,2021 Contract,,2021-09-22 00:00,,,Statutes/Regulations,checked,checked,,Daily,1/1/2021,Y,whole document (Letter),,FIL-84-2008,FIL-84-2008,,P1,,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,Innodata,Delivered,Delivered,Yes
000547,,FDIC Bank Examinations,https://www.fdic.gov/regulations/examinations/,US Federal,United States,United States of America,Federal Deposit Insurance Corporation ,English,FDIC Bank Examinations,https://www.fdic.gov/regulations/examinations/,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,tbd (more site than documents - will consult legal),,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
001497,,USCIS News Alerts,http://www.uscis.gov/news/alerts,US Federal,United States,United States of America,Department of Homeland Security (DHS),English,USCIS News Alerts,http://www.uscis.gov/news/alerts,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document (news item),,,whole document level,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
001498,,USCIS What's New,https://www.uscis.gov/i-9-central/whats-new,US Federal,United States,United States of America,Department of Homeland Security (DHS),English,USCIS What's New,https://www.uscis.gov/i-9-central/whats-new,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document (Press Release),,,whole document level,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
001499,,USCIS News Releases,https://www.uscis.gov/news-releases,US Federal,United States,United States of America,Department of Homeland Security (DHS),English,USCIS News Releases,https://www.uscis.gov/news-releases,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document (Press Release),,,whole document level,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
001103,,USDA Rural Development Administrative Notices,https://www.rd.usda.gov/resources/directives/administrative-notices,US Federal,United States,United States of America,Department of Agriculture,English,USDA Rural Development Administrative Notices,https://www.rd.usda.gov/resources/directives/administrative-notices,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document (notice),,,whole document level,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
001100,,USDA News Releases,https://www.usda.gov/media/agency-news-releases,US Federal,United States,United States of America,Department of Agriculture,English,USDA News Releases,https://www.usda.gov/media/agency-news-releases,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document (Press Release),,,whole document level,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
000528,,Treasury Archived Press Releases,http://www.treasury.gov/press-center/press-releases/Pages/default.aspx,US Federal,United States,United States of America,U.S. Department of the Treasury,English,Treasury Archived Press Releases,http://www.treasury.gov/press-center/press-releases/Pages/default.aspx,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document (Press Release),,,whole document level,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
000527,,Treasury Daily Guidance,http://www.treasury.gov/press-center/daily-guidance/Pages/default.aspx,US Federal,United States,United States of America,U.S. Department of the Treasury,English,Treasury Daily Guidance,http://www.treasury.gov/press-center/daily-guidance/Pages/default.aspx,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
000560,FEDERAL_RESERVE_BHC_MANUAL,Federal Reserve BHC Supervision Manual,https://www.federalreserve.gov/publications/supervision_bhc.htm,US Federal,United States,United States of America,Federal Reserve,English,Federal Reserve BHC Supervision Manual,https://www.federalreserve.gov/publications/supervision_bhc.htm,4,checked,2021 Contract,,2021-09-22 00:00,,,Statutes/Regulations,,checked,,Monthly,1/1/2021,n/a (versioned),Major Section,,"Federal Reserve BHC Manual, ""{{MAIN_TITLE}}"" {{SECTION}}",Federal Reserve BHC Supervision Manual Section 1040.0.3.1,,P0,,,,,,,,ADMINISTRATIVE_GUIDANCE,FEDERAL_RESERVE_BHC_MANUAL,,,,,,,,DCL,Delivered,Delivered,Yes
000561,,Federal Reserve Press Releases,https://www.federalreserve.gov/newsevents/pressreleases.htm,US Federal,United States,United States of America,Federal Reserve,English,Federal Reserve Press Releases,https://www.federalreserve.gov/newsevents/pressreleases.htm,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document (Press Release),,,whole document level,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
001119,FEDERAL_RESERVE_BCC_BULLETINS,Basel Committee Coordination Bulletins,https://www.federalreserve.gov/supervisionreg/basel/basel-coordination-committee-bulletins.htm,US Federal,United States,United States of America,Federal Reserve,English,Basel Committee Coordination Bulletins,https://www.federalreserve.gov/supervisionreg/basel/basel-coordination-committee-bulletins.htm,4,checked,2021 Contract,,2021-09-22 00:00,,,Proposed/Monitoring,checked,,,One-time Load,1/1/2021,Y,whole document (Bulletin),no new bulletins since 2016,BCC Bulletin {{BULLETIN}},BCC Bulletin 13-5,,P0,,,,,,,,ADMINISTRATIVE_GUIDANCE,FEDERAL_RESERVE_BCC_BULLETINS,,,,,,,,DCL,,Inprogress,
000563,,Federal Reserve Commercial Paper Rates,https://www.federalreserve.gov/releases/CP/default.htm ,US Federal,United States,United States of America,Federal Reserve,English,Federal Reserve Commercial Paper Rates,https://www.federalreserve.gov/releases/CP/default.htm ,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,n/a (versioned),whole document,,,whole document level,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
001481,,Federal Reserve What's New page,https://www.federalreserve.gov/recentpostings.htm,US Federal,United States,United States of America,Federal Reserve,English,Federal Reserve What's New page,https://www.federalreserve.gov/recentpostings.htm,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
000562,FEDERAL_RESERVE_SR_LETTERS,Federal Reserve SR Letters,https://www.federalreserve.gov/supervisionreg/srletters/srletters.htm,US Federal,United States,United States of America,Federal Reserve,English,Federal Reserve SR Letters,https://www.federalreserve.gov/supervisionreg/srletters/srletters.htm,4,checked,2021 Contract,,2021-09-22 00:00,,,Statutes/Regulations,checked,checked,,Daily,1/1/2021,Y,whole document (Letter),,SR {{LETTER}},SR 07-16,,P0,,,,,,,,ADMINISTRATIVE_GUIDANCE,FEDERAL_RESERVE_SR_LETTERS,,,,,,,,DCL,Delivered,Delivered,Yes
001480,,Federal Reserve FAQ,https://www.federalreserve.gov/supervisionreg.htm,US Federal,United States,United States of America,Federal Reserve,English,Federal Reserve FAQ,https://www.federalreserve.gov/supervisionreg.htm,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,n/a (versioned),whole document,,,whole document level,,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
001483,,FinCEN Advisories and Bulletins,https://www.fincen.gov/resources/advisoriesbulletinsfact-sheets,US Federal,United States,United States of America,Financial Crimes Enforcement Network,English,FinCEN Advisories and Bulletins,https://www.fincen.gov/resources/advisoriesbulletinsfact-sheets,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
001482,,FinCen Press Releases / What's New,https://www.fincen.gov/news-room/news,US Federal,United States,United States of America,Financial Crimes Enforcement Network,English,FinCen Press Releases / What's New,https://www.fincen.gov/news-room/news,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
000565,,FinCen Guidance,https://www.fincen.gov/resources/statutes-regulations/guidance,US Federal,United States,United States of America,Financial Crimes Enforcement Network,English,FinCen Guidance,https://www.fincen.gov/resources/statutes-regulations/guidance,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
001491,,U.S. Supreme Court,http://www.supremecourt.gov/orders/ordersofthecourt.aspx ,US Federal,United States,United States of America,US Federal Courts,English,U.S. Supreme Court,http://www.supremecourt.gov/orders/ordersofthecourt.aspx ,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document (orders of the court),,,whole document level,,,P3,,,,,,,,,,,,,,,,Innodata,,,
000581,,MSRB Notices,http://www.msrb.org/Rules-and-Interpretations/Regulatory-Notices.aspx,US Federal,United States,United States of America,Municipal Securities Rulemaking Board (MSRB),English,MSRB Notices,http://www.msrb.org/Rules-and-Interpretations/Regulatory-Notices.aspx,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N (with exceptions),whole document (Notice),MSRB Rules,,whole document level,Metadata table indicates which MSRB Rule is impacted by the Notice (May required permission from MSRB to use),,P2,,,,,Other,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
